date,speaker,party,sentence
2012-10-22,ROMNEY,Rep,America’s going to have that kind of leadership and continue to promote principles of peace to make a world a safer place and make people in this country more confident that their future is secure.
2012-10-22,ROMNEY,Rep,I also want to make sure that we get this economy going.
2012-10-22,ROMNEY,Rep,And there are two very different paths the country can take.
2012-10-22,ROMNEY,Rep,"One is a path represented by the president, which at the end of four years would mean we’d have $20 trillion in debt heading towards Greece."
2012-10-22,ROMNEY,Rep,I’ll get us on track to a balanced budget.
2012-10-22,ROMNEY,Rep,The president’s path will mean continuing declining in take-home pay.
2012-10-22,ROMNEY,Rep,I want to make sure our take-home pay turns around and starts to grow.
2012-10-22,ROMNEY,Rep,The president’s path will mean continuing declining in take-home pay.
2012-10-22,ROMNEY,Rep,I want to make sure take-home pay turns around and starts to grow.
2012-10-22,ROMNEY,Rep,The president’s path means 20 million people out of work struggling for a good job.
2012-10-22,ROMNEY,Rep,I’ll get people back to work with 12 million new jobs.
2012-10-22,ROMNEY,Rep,"I’m going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs."
2012-10-22,ROMNEY,Rep,"America’s going to come back, and for that to happen, we’re going to have to have a president who can work across the aisle."
2012-10-22,ROMNEY,Rep,I was in a state where my legislature was 87 percent Democrat.
2012-10-22,ROMNEY,Rep,I learned how to get along on the other side of the aisle.
2012-10-22,ROMNEY,Rep,We’ve got to do that in Washington.
2012-10-22,ROMNEY,Rep,Washington is broken.
2012-10-22,ROMNEY,Rep,"I know what it takes to get this country back, and will work with good Democrats and good Republicans to do that."
2012-10-22,ROMNEY,Rep,This nation is the hope of the earth.
2012-10-22,ROMNEY,Rep,We’ve been blessed by having a nation that’s free and prosperous thanks to the contributions of the greatest generation.
2012-10-22,ROMNEY,Rep,They’ve held a torch for the world to see — the torch of freedom and hope and opportunity.
2012-10-22,ROMNEY,Rep,"Now, it’s our turn to take that torch."
2012-10-22,ROMNEY,Rep,I’m convinced we’ll do it.
2012-10-22,ROMNEY,Rep,We need strong leadership.
2012-10-22,ROMNEY,Rep,I’d like to be that leader with your support.
2012-10-22,ROMNEY,Rep,I’ll work with you.
2012-10-22,ROMNEY,Rep,"I’ll lead you in an open and honest way, and I ask for your vote."
2012-10-22,ROMNEY,Rep,I’d like to be the next president of the United States to support and help this great nation and to make sure that we all together remain America as the hope of the earth.
2012-10-22,ROMNEY,Rep,Thank you so much.
2008-10-07,OBAMA,Dem,"Well, Alan (ph), thank you very much for the question."
2008-10-07,OBAMA,Dem,"I want to first, obviously, thank Belmont University, Tom, thank you, and to all of you who are participating tonight and those of you who sent e-mail questions in."
2008-10-07,OBAMA,Dem,I think everybody knows now we are in the worst financial crisis since the Great Depression.
2008-10-07,OBAMA,Dem,"And a lot of you I think are worried about your jobs, your pensions, your retirement accounts, your ability to send your child or your grandchild to college."
2008-10-07,OBAMA,Dem,"And I believe this is a final verdict on the failed economic policies of the last eight years, strongly promoted by President Bush and supported by Senator McCain, that essentially said that we should strip away regulations, consumer protections, let the market run wild, and prosperity would rain down on all of us."
2008-10-07,OBAMA,Dem,It hasn’t worked out that way.
2008-10-07,OBAMA,Dem,And so now we’ve got to take some decisive action.
2008-10-07,OBAMA,Dem,"Now, step one was a rescue package that was passed last week."
2008-10-07,OBAMA,Dem,We’ve got to make sure that works properly.
2008-10-07,OBAMA,Dem,"And that means strong oversight, making sure that investors, taxpayers are getting their money back and treated as investors."
2008-10-07,OBAMA,Dem,It means that we are cracking down on CEOs and making sure that they’re not getting bonuses or golden parachutes as a consequence of this package.
2008-10-07,OBAMA,Dem,"And, in fact, we just found out that AIG, a company that got a bailout, just a week after they got help went on a $400,000 junket."
2008-10-07,OBAMA,Dem,"And I’ll tell you what, the Treasury should demand that money back and those executives should be fired."
2008-10-07,OBAMA,Dem,But that’s only step one.
2008-10-07,OBAMA,Dem,The middle-class need a rescue package.
2008-10-07,OBAMA,Dem,And that means tax cuts for the middle-class.
2008-10-07,OBAMA,Dem,It means help for homeowners so that they can stay in their homes.
2008-10-07,OBAMA,Dem,It means that we are helping state and local governments set up road projects and bridge projects that keep people in their jobs.
2008-10-07,OBAMA,Dem,"And then long-term we’ve got to fix our health care system, we’ve got to fix our energy system that is putting such an enormous burden on families."
2008-10-07,OBAMA,Dem,You need somebody working for you and you’ve got to have somebody in Washington who is thinking about the middle class and not just those who can afford to hire lobbyists.
2008-10-07,MCCAIN,Rep,"Well, thank you, Tom."
2008-10-07,MCCAIN,Rep,"Thank you, Belmont University."
2008-10-07,MCCAIN,Rep,"And Senator Obama, it’s good to be with you at a town hall meeting."
2008-10-07,MCCAIN,Rep,"And, Alan (ph), thank you for your question."
2008-10-07,MCCAIN,Rep,You go to the heart of America’s worries tonight.
2008-10-07,MCCAIN,Rep,"Americans are angry, they’re upset, and they’re a little fearful."
2008-10-07,MCCAIN,Rep,It’s our job to fix the problem.
2008-10-07,MCCAIN,Rep,"Now, I have a plan to fix this problem and it has got to do with energy independence."
2008-10-07,MCCAIN,Rep,We’ve got to stop sending $700 billion a year to countries that don’t want us very — like us very much.
2008-10-07,MCCAIN,Rep,We have to keep Americans’ taxes low.
2008-10-07,MCCAIN,Rep,All Americans’ taxes low.
2008-10-07,MCCAIN,Rep,Let’s not raise taxes on anybody today.
2008-10-07,MCCAIN,Rep,We obviously have to stop this spending spree that’s going on in Washington.
2008-10-07,MCCAIN,Rep,"Do you know that we’ve laid a $10 trillion debt on these young Americans who are here with us tonight, $500 billion of it we owe to China?"
2008-10-07,MCCAIN,Rep,We’ve got to have a package of reforms and it has got to lead to reform prosperity and peace in the world.
2008-10-07,MCCAIN,Rep,"And I think that this problem has become so severe, as you know, that we’re going to have to do something about home values."
2008-10-07,MCCAIN,Rep,You know that home values of retirees continues to decline and people are no longer able to afford their mortgage payments.
2008-10-07,MCCAIN,Rep,"As president of the United States, Alan, I would order the secretary of the treasury to immediately buy up the bad home loan mortgages in America and renegotiate at the new value of those homes — at the diminished value of those homes and let people be able to make those — be able to make those payments and stay in their homes."
2008-10-07,MCCAIN,Rep,Is it expensive?
2008-10-07,MCCAIN,Rep,"But we all know, my friends, until we stabilize home values in America, we’re never going to start turning around and creating jobs and fixing our economy."
2008-10-07,MCCAIN,Rep,And we’ve got to give some trust and confidence back to America.
2008-10-07,MCCAIN,Rep,"I know how the do that, my friends."
2008-10-07,MCCAIN,Rep,"And it’s my proposal, it’s not Senator Obama’s proposal, it’s not President Bush’s proposal."
2008-10-07,MCCAIN,Rep,"But I know how to get America working again, restore our economy and take care of working Americans."
2008-10-07,MCCAIN,Rep,"Not you, Tom."
2008-10-07,MCCAIN,Rep,"You know, that’s a tough question and there’s a lot of qualified Americans."
2008-10-07,MCCAIN,Rep,"But I think the first criteria, Tom, would have to be somebody who immediately Americans identify with, immediately say, we can trust that individual."
2008-10-07,MCCAIN,Rep,A supporter of Senator Obama’s is Warren Buffett.
2008-10-07,MCCAIN,Rep,"He has already weighed in and helped stabilize some of the difficulties in the markets and with companies and corporations, institutions today."
2008-10-07,MCCAIN,Rep,"I like Meg Whitman, she knows what it’s like to be out there in the marketplace."
2008-10-07,MCCAIN,Rep,She knows how to create jobs.
2008-10-07,MCCAIN,Rep,Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.
2008-10-07,MCCAIN,Rep,Maybe somebody here has done a little business with them.
2008-10-07,MCCAIN,Rep,But the point is it’s going to have to be somebody who inspires trust and confidence.
2008-10-07,MCCAIN,Rep,"Because the problem in America today to a large extent, Tom, is that we don’t have trust and confidence in our institutions because of the corruption on Wall Street and the greed and excess and the cronyism in Washington, D.C."
2008-10-07,OBAMA,Dem,"Well, Warren would be a pretty good choice — Warren Buffett, and I’m pleased to have his support."
2008-10-07,OBAMA,Dem,But there are other folks out there.
2008-10-07,OBAMA,Dem,The key is making sure that the next treasury secretary understands that it’s not enough just to help those at the top.
2008-10-07,OBAMA,Dem,Prosperity is not just going to trickle down.
2008-10-07,OBAMA,Dem,We’ve got to help the middle class.
2008-10-07,OBAMA,Dem,"And we’ve — you know, Senator McCain and I have some fundamental disagreements on the economy, starting with Senator McCain’s statement earlier that he thought the fundamentals of the economy were sound."
2008-10-07,OBAMA,Dem,"Part of the problem here is that for many of you, wages and incomes have flat-lined."
2008-10-07,OBAMA,Dem,"For many of you, it is getting harder and harder to save, harder and harder to retire."
2008-10-07,OBAMA,Dem,"And that’s why, for example, on tax policy, what I want to do is provide a middle class tax cut to 95 percent of working Americans, those who are working two jobs, people who are not spending enough time with their kids, because they are struggling to make ends meet."
2008-10-07,OBAMA,Dem,Senator McCain is right that we’ve got to stabilize housing prices.
2008-10-07,OBAMA,Dem,But underlying that is loss of jobs and loss of income.
