date,speaker,party,sentence
2004-10-05,EDWARDS,Dem,"This, unfortunately -- what the vice president is telling people is inconsistent with everything they see every single day."
2004-10-05,EDWARDS,Dem,"It's a continuation of, ""Well, there's a strong connection between Al Qaida and Saddam Hussein."" It's not true."
2004-10-05,EDWARDS,Dem,It's a continuation of at least insinuating that there's some connection between 9/11 and Saddam Hussein.
2004-10-05,EDWARDS,Dem,It's not true.
2004-10-05,EDWARDS,Dem,"It's saying to the American people, as the president said last Thursday, and the vice president continues to say tonight, that things are going well in Iraq, contrary to what people who have been there have seen, including Republican leaders, contrary to what everyone in America sees on their television every day -- Americans being kidnapped, people being beheaded, parts of the country under the control of insurgents, even today, under the control of the insurgents."
2004-10-05,EDWARDS,Dem,The vice president has still not said anything about what Mr.
2004-10-05,EDWARDS,Dem,"Bremer said, about the failure to have adequate troops, the failure to be able to secure the country in the short term."
2004-10-05,EDWARDS,Dem,"You know, remember ""shock and awe""?"
2004-10-05,EDWARDS,Dem,Look at where we are now.
2004-10-05,EDWARDS,Dem,"It is a direct result of the failure to plan, the failure to have others involved in this effort."
2004-10-05,EDWARDS,Dem,This is not an accident.
2004-10-05,EDWARDS,Dem,"Now, let me go back to your question."
2004-10-05,EDWARDS,Dem,"If we want to do the things that need to be done to keep this country safe, we can't be dragged kicking and screaming to it."
2004-10-05,EDWARDS,Dem,One thing that everybody does agree on is that 9/11 did change things.
2004-10-05,EDWARDS,Dem,But what's happened is this administration opposed the creation of a 9/11 Commission to find out why it happened and what we needed to do.
2004-10-05,EDWARDS,Dem,"They opposed the creation of a Department of Homeland Security, and then they were for it."
2004-10-05,EDWARDS,Dem,We can't react that way.
2004-10-05,EDWARDS,Dem,We must be more aggressive.
2004-10-05,EDWARDS,Dem,"With John Kerry as president of the United States, we are committed to immediately implementing all of the reforms suggested by the 9/11 Commission, so that we have the information we need to find terrorists and crush them before hey hurt us."
2004-10-05,CHENEY,Rep,"No, I do not."
2004-10-05,CHENEY,Rep,"And, Gwen, at the time, I was talking specifically about this question of unilateral sanctions."
2004-10-05,CHENEY,Rep,"What happens when we impose unilateral sanctions is, unless there's a collective effort, then other people move in and take advantage of the situation and you don't have any impact, except to penalize American companies."
2004-10-05,CHENEY,Rep,We've got sanctions on Iran now.
2004-10-05,CHENEY,Rep,We may well want to go to the U.N.
2004-10-05,CHENEY,Rep,Security Council and ask for even tougher sanctions if they don't live up to their obligations under the initial -- International Atomic Energy Agency Non-Proliferation Treaty.
2004-10-05,CHENEY,Rep,"We dealt with Iran differently than we have Iraq partly because Iran has not yet, as Iraq did, violated 12 years of resolutions by the U.N."
2004-10-05,CHENEY,Rep,Security Council.
2004-10-05,CHENEY,Rep,"We're working with the Brits and the Germans and the French, who've been negotiating with the Iranians."
2004-10-05,CHENEY,Rep,We recently were actively involved in a meeting with the board of governors in the International Atomic Energy Agency.
2004-10-05,CHENEY,Rep,"And as I say, there will be a follow-up meeting in November to determine whether or not Iran's living up to their commitments and obligations."
2004-10-05,CHENEY,Rep,"And if they aren't, my guess is then the board of governors will recommend sending the whole matter to the U.N."
2004-10-05,CHENEY,Rep,"Security Council for the application of the international sanctions, which I think would be exactly the right way to go."
2004-10-05,CHENEY,Rep,"We're addressing North Korea on a similar basis, working with the Chinese, the South Koreans, the Japanese and others to try to bring them around."
2004-10-05,CHENEY,Rep,"One of the great by-products, for example, of what we did in Iraq and Afghanistan is that five days after we captured Saddam Hussein, Moammar Gadhafi in Libya came forward and announced that he was going to surrender all of his nuclear materials to the United States, which he has done."
2004-10-05,CHENEY,Rep,This was one of the biggest sources of proliferation in the world today in terms of the threat that was represented by that.
2004-10-05,CHENEY,Rep,"The suppliers network that provided that, headed by Mr."
2004-10-05,CHENEY,Rep,A.Q.
2004-10-05,CHENEY,Rep,"Khan, has been shut down."
2004-10-05,CHENEY,Rep,We've made major progress in dealing here with a major issue with respect to nuclear proliferation.
2004-10-05,CHENEY,Rep,And we'll continue to press very hard on the North Koreans and the Iranians as well.
2004-10-05,EDWARDS,Dem,"Well, the vice president talks about there being a member, or someone associated with Al Qaida, in Iraq."
2004-10-05,EDWARDS,Dem,There are 60 countries who have members of Al Qaida in them.
2004-10-05,EDWARDS,Dem,How many of those countries are we going to invade?
2004-10-05,EDWARDS,Dem,"Not only that, he talks about Iran."
2004-10-05,EDWARDS,Dem,The reality about Iran is that Iran has moved forward with their nuclear weapons program on their watch.
2004-10-05,EDWARDS,Dem,They ceded responsibility to dealing with it to the Europeans.
2004-10-05,EDWARDS,Dem,"Now, the vice president, as you pointed out, spoke out loudly for lifting the sanctions on Iraq."
2004-10-05,EDWARDS,Dem,"John Kerry and I believe we need to strengthen the sanctions on Iraq, including closing the loophole that allows companies to use a subsidiary, offshore subsidiaries to do business with Iran."
2004-10-05,EDWARDS,Dem,"I mentioned Halliburton a few minute ago in connection with the $87 billion, and you raised it in this question."
2004-10-05,EDWARDS,Dem,"This is relevant, because he was pushing for lifting sanctions when he was CEO of Halliburton."
2004-10-05,EDWARDS,Dem,Here's why we didn't think Halliburton should have a no-bid contract.
2004-10-05,EDWARDS,Dem,"While he was CEO of Halliburton, they paid millions of dollars in fines for providing false information on their company, just like Enron and Ken Lay."
2004-10-05,EDWARDS,Dem,"They did business with Libya and Iran, two sworn enemies of the United States."
2004-10-05,EDWARDS,Dem,They're now under investigation for having bribed foreign officials during that period of time.
2004-10-05,EDWARDS,Dem,"Not only that, they've gotten a $7.5 billion no-bid contract in Iraq, and instead of part of their money being withheld, which is the way it's normally done, because they're under investigation, they've continued to get their money."
2004-10-05,CHENEY,Rep,"I can respond, Gwen, but it's going to take more than 30 seconds."
2004-10-05,CHENEY,Rep,"Well, the reason they keep mentioning Halliburton is because they're trying to throw up a smokescreen."
2004-10-05,CHENEY,Rep,They know the charges are false.
2004-10-05,CHENEY,Rep,"They know that if you go, for example, to factcheck.com , an independent Web site sponsored by the University of Pennsylvania, you can get the specific details with respect to Halliburton."
2004-10-05,CHENEY,Rep,"It's an effort that they've made repeatedly to try to confuse the voters and to raise questions, but there's no substance to the charges."
2004-10-05,EDWARDS,Dem,These are the facts.
2004-10-05,EDWARDS,Dem,"The facts are the vice president's company that he was CEO of, that did business with sworn enemies of the United States, paid millions of dollars in fines for providing false financial information, it's under investigation for bribing foreign officials."
2004-10-05,EDWARDS,Dem,"The same company that got a $7.5 billion no-bid contract, the rule is that part of their money is supposed to be withheld when they're under investigation, as they are now, for having overcharged the American taxpayer, but they're getting every dime of their money."
2004-10-05,EDWARDS,Dem,I'm happy to let voters make their own decision about this.
2004-10-05,EDWARDS,Dem,"Well, first of all, I do agree that we've been largely absent, not entirely absent, but largely absent from the peace-making process over the last four years."
2004-10-05,EDWARDS,Dem,And let me just say a couple of preliminary things and then talk about where we are now.
2004-10-05,EDWARDS,Dem,"First, the Israeli people not only have the right to defend themselves, they should defend themselves."
2004-10-05,EDWARDS,Dem,They have an obligation to defend themselves.
2004-10-05,EDWARDS,Dem,"I mean, if I can, just for a moment, tell you a personal story."
2004-10-05,EDWARDS,Dem,"I was in Jerusalem a couple of years ago, actually three years ago, in August of 2001, staying at the King David Hotel."
2004-10-05,EDWARDS,Dem,"We left in the morning, headed to the airport to leave, and later in the day I found out that that same day, not far from where we were staying, the Sbarro Pizzeria was hit by a suicide bomber in Jerusalem."
2004-10-05,EDWARDS,Dem,Fifteen people were killed.
2004-10-05,EDWARDS,Dem,Six children were killed.
2004-10-05,EDWARDS,Dem,What are the Israeli people supposed to do?
2004-10-05,EDWARDS,Dem,"How can they continue to watch Israeli children killed by suicide bombers, killed by terrorists?"
2004-10-05,EDWARDS,Dem,They have not only the right to the obligation to defend themselves.
2004-10-05,EDWARDS,Dem,"Now, we know that the prime minister has made a decision, an historic decision, to unilaterally withdraw from Gaza."
2004-10-05,EDWARDS,Dem,It's important for America to participate in helping with that process.
2004-10-05,EDWARDS,Dem,"Now, if Gaza's being used as a platform for attacking the Israeli people, that has to be stopped."
2004-10-05,EDWARDS,Dem,And Israel has a right to defend itself.
2004-10-05,EDWARDS,Dem,They don't have a partner for peace right now.
2004-10-05,EDWARDS,Dem,"They certainly don't have a partner in Arafat, and they need a legitimate partner for peace."
2004-10-05,EDWARDS,Dem,"And I might add, it is very important for America to crack down on the Saudis who have not had a public prosecution for financing terrorism since 9/11."
2004-10-05,EDWARDS,Dem,"And it's important for America to confront the situation in Iran, because Iran is an enormous threat to Israel and to the Israeli people."
